ID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,CommunicationSkill,Behaviour,Experience,LvlGrownInOrg,ContributionIndex,TechnicalExpertise,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FormalWarnings,ProjectsContributed,Attrition,YearsAtCompany
115,49,Travel_Rarely,1245,Research & Development,18,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,2,1,11478,6,8715,81,3,80,1,31,5,4,Life Sciences,1,638,4,3,9,0,9,0,21,0,31
116,35,Travel_Rarely,583,Research & Development,25,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,5,1,9326,3,4081,0,3,80,1,16,3,4,Medical,1,1014,3,2,10,10,1,0,10,0,16
117,33,Travel_Rarely,118,Sales,16,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,Y,No,15,3,2,1,13913,5,826,4,3,80,0,6,3,3,Marketing,1,819,1,3,2,0,2,0,1,1,3
118,39,Travel_Rarely,867,Research & Development,9,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,2,1,17044,6,6069,0,4,80,1,10,3,2,Medical,1,1936,1,3,0,7,9,0,9,0,10
119,34,Travel_Rarely,1130,Research & Development,3,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,2,1,9451,4,7910,9,3,80,1,11,2,3,Life Sciences,1,1658,4,3,8,7,9,0,17,0,11
120,33,Travel_Frequently,827,Research & Development,1,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Y,Yes,13,3,4,1,37137,6,5789,5,1,80,1,6,2,4,Other,1,998,3,3,5,1,2,0,9,0,6
121,42,Travel_Frequently,288,Research & Development,2,Male,40,3,3,Healthcare Representative,4,Married,10124,18611,2,Y,Yes,14,3,2,1,19703,2,2016,5,3,80,1,24,3,3,Life Sciences,1,1547,4,1,8,13,9,0,7,0,20
122,24,Non-Travel,1092,Research & Development,9,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,3,1,1,20749,1,7644,0,3,80,3,1,4,3,Life Sciences,1,812,3,3,0,0,0,0,18,0,1
123,29,Travel_Rarely,906,Research & Development,10,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,4,2,1,47513,2,6342,0,3,80,0,3,5,3,Life Sciences,1,994,4,3,0,0,0,0,9,1,0
124,41,Travel_Rarely,1283,Research & Development,5,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,1,37916,1,8981,6,1,80,0,7,5,5,Medical,1,1448,2,2,2,0,3,0,14,0,4
125,20,Travel_Rarely,1141,Sales,2,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,3,3,1,29543,3,7987,1,1,80,0,2,3,3,Medical,1,1657,3,3,2,2,2,0,36,0,2
126,42,Travel_Rarely,635,Sales,1,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,No,25,4,4,1,49406,1,4445,8,3,80,0,20,3,1,Life Sciences,1,387,2,3,16,11,6,0,6,0,20
127,37,Travel_Rarely,558,Sales,2,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Y,Yes,11,3,5,1,1269,0,3906,0,3,80,1,17,3,3,Marketing,1,656,4,2,0,1,0,0,7,0,3
128,34,Travel_Rarely,404,Research & Development,2,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,3,1,1,33157,3,2828,24,4,80,0,14,2,4,Technical Degree,1,1383,3,4,11,4,11,0,4,0,14
129,34,Travel_Frequently,653,Research & Development,10,Male,92,2,2,Healthcare Representative,3,Married,5063,15332,1,Y,No,14,3,5,1,31191,4,4571,1,2,80,1,8,3,4,Technical Degree,1,1597,4,2,2,7,7,0,7,0,8
130,34,Travel_Rarely,1326,Sales,3,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,1,10179,4,9282,27,4,80,0,15,2,3,Other,1,1478,4,3,9,3,12,0,16,0,13
131,39,Travel_Rarely,466,Research & Development,1,Female,65,2,4,Manufacturing Director,4,Married,12742,7060,1,Y,No,16,3,4,1,47416,3,3262,4,3,80,1,21,3,1,Life Sciences,1,1026,4,3,6,11,8,0,7,0,21
132,26,Travel_Rarely,1384,Research & Development,3,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,Y,No,22,4,1,1,10341,3,9688,49,2,80,1,8,2,4,Medical,1,1177,1,3,7,0,7,0,16,0,8
133,51,Travel_Rarely,1302,Research & Development,2,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,Y,No,18,3,2,1,48668,1,9114,1,4,80,1,13,3,3,Medical,1,408,4,3,1,1,2,0,15,0,4
134,22,Travel_Rarely,1294,Research & Development,8,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,1,22502,6,9058,0,3,80,0,1,6,1,Medical,1,1783,3,3,0,0,0,0,16,1,1
135,44,Travel_Frequently,383,Sales,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,4,1,4446,2,2681,0,3,80,1,11,4,5,Marketing,1,1481,1,2,0,0,0,0,4,0,1
136,58,Travel_Rarely,1055,Research & Development,1,Female,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,1,43137,3,7385,20,3,80,1,32,3,3,Medical,1,1423,4,3,8,1,5,0,13,0,9
137,49,Travel_Rarely,1091,Research & Development,1,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Y,Yes,12,3,3,1,30330,0,7637,7,4,80,0,25,2,2,Technical Degree,1,431,3,3,1,0,7,0,12,0,7
138,40,Travel_Rarely,444,Sales,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,Y,No,14,3,5,1,48560,6,3108,13,3,80,1,15,4,2,Marketing,1,1986,2,3,8,5,10,0,4,0,11
139,40,Travel_Rarely,1300,Research & Development,24,Male,62,3,2,Research Scientist,4,Divorced,3319,24447,1,Y,No,17,3,5,1,33940,0,9100,11,1,80,2,9,3,2,Technical Degree,1,335,1,3,8,4,7,0,20,0,9
140,31,Travel_Rarely,1154,Sales,2,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,Y,No,19,3,3,1,20894,2,8078,2,3,80,1,3,1,2,Life Sciences,1,1996,1,3,2,1,2,0,21,0,2
141,29,Travel_Rarely,718,Research & Development,8,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,2,1,14943,4,5026,7,3,80,1,10,2,1,Medical,1,1150,2,2,7,1,2,0,9,0,10
142,41,Travel_Rarely,930,Sales,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,Y,No,11,3,5,1,28142,5,6510,16,3,80,1,14,5,3,Life Sciences,1,2037,3,3,4,0,4,0,16,0,5
143,45,Travel_Rarely,930,Sales,9,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,5,1,12220,0,6510,8,3,80,1,18,2,3,Marketing,1,864,4,3,4,0,2,0,12,0,5
144,34,Travel_Rarely,204,Sales,14,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,Yes,18,3,5,1,28153,2,1428,12,4,80,2,8,3,3,Technical Degree,1,666,3,3,2,0,6,0,6,0,8
145,36,Travel_Rarely,311,Research & Development,7,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,4,1,15738,4,2177,4,3,80,0,15,4,3,Life Sciences,1,1659,1,3,3,1,3,0,4,0,4
146,18,Non-Travel,1124,Research & Development,1,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,4,1,40994,5,7868,0,3,80,0,0,5,3,Life Sciences,1,1368,4,4,0,0,0,0,11,0,0
147,29,Travel_Rarely,232,Research & Development,19,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,5,1,25914,0,1624,2,2,80,2,8,2,3,Technical Degree,1,611,4,4,2,1,2,0,6,0,3
148,38,Travel_Frequently,693,Research & Development,7,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,5,1,25432,2,4851,6,4,80,3,4,2,3,Life Sciences,1,1382,4,3,2,0,3,0,12,0,4
149,43,Travel_Rarely,920,Research & Development,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,1,1,21464,0,6440,49,2,80,1,25,2,3,Life Sciences,1,1255,3,3,7,0,7,0,9,0,8
150,36,Travel_Rarely,1040,Research & Development,3,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,2,1,31846,5,7280,16,1,80,1,13,3,2,Life Sciences,1,1664,4,3,4,0,4,0,13,0,5
151,30,Travel_Rarely,793,Research & Development,16,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,1,1,25510,3,5551,0,2,80,1,10,2,1,Life Sciences,1,1729,2,2,0,0,8,0,24,0,10
152,49,Travel_Rarely,301,Research & Development,22,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,No,16,3,5,1,47258,5,2107,2,2,80,2,27,2,4,Other,1,1655,1,3,2,1,2,0,4,0,4
153,29,Travel_Rarely,1090,Sales,10,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,3,2,1,19843,2,7630,1,4,80,2,2,2,3,Marketing,1,766,4,3,2,2,2,0,13,0,2
154,55,Travel_Rarely,1229,Research & Development,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Y,Yes,16,3,4,1,24907,5,8603,2,2,80,0,4,2,4,Life Sciences,1,1501,4,3,2,1,2,0,40,0,3
155,26,Travel_Frequently,496,Research & Development,11,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,Yes,13,3,5,1,27092,1,3472,2,3,80,1,5,3,2,Medical,1,390,1,3,3,3,3,0,8,0,5
156,55,Travel_Rarely,189,Human Resources,26,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,5,1,34956,5,1323,18,1,80,1,35,0,4,Human Resources,1,1973,3,3,9,1,4,0,2,0,10
157,37,Travel_Rarely,161,Research & Development,10,Female,42,4,3,Research Director,4,Married,13744,15471,1,Y,Yes,25,4,1,1,46395,6,1127,12,1,80,1,16,2,3,Life Sciences,1,2017,3,3,11,6,8,0,3,0,16
158,50,Travel_Rarely,316,Sales,8,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,3,2,1,48671,5,2212,1,4,80,1,4,2,4,Marketing,1,738,4,3,2,2,2,0,5,0,2
159,32,Travel_Frequently,116,Research & Development,13,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,4,1,42122,4,812,1,3,80,1,2,2,3,Other,1,1234,3,3,2,2,2,0,1,0,2
160,34,Travel_Rarely,1397,Research & Development,1,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,Y,No,12,3,3,1,22727,0,9779,8,4,80,1,10,4,5,Life Sciences,1,683,2,2,9,8,8,0,33,0,10
161,34,Non-Travel,1375,Sales,10,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,2,1,42771,3,9625,98,3,80,1,15,3,3,Life Sciences,1,1774,4,3,14,0,7,0,15,0,15
162,34,Travel_Rarely,1400,Sales,9,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,Y,No,20,4,4,1,11000,2,9800,7,1,80,0,6,3,1,Life Sciences,1,1163,2,2,5,1,3,0,20,0,6
163,28,Travel_Rarely,1476,Research & Development,16,Male,68,,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,4,1,45374,4,10332,21,3,80,0,9,2,2,Medical,1,412,2,3,3,0,7,0,21,0,8
164,23,Travel_Rarely,1320,Research & Development,8,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,5,1,24171,0,9240,4,1,80,0,5,2,1,Medical,1,1684,4,3,4,1,2,0,14,1,5
165,59,Travel_Rarely,326,Sales,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,5,1,44926,1,2282,5,4,80,0,13,2,3,Life Sciences,1,1254,3,3,1,0,5,0,6,0,6
166,25,Travel_Rarely,622,Sales,13,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,Y,No,11,3,3,1,16436,0,4354,24,3,80,0,7,1,1,Medical,1,645,2,3,4,0,6,0,15,0,7
167,29,Travel_Rarely,1092,Research & Development,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,Y,Yes,14,3,3,1,6962,6,7644,1,2,80,3,4,3,4,Medical,1,2027,1,4,2,2,2,0,30,1,2
168,31,Travel_Rarely,1274,Research & Development,9,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,5,1,40291,0,8918,64,4,80,1,13,6,1,Life Sciences,1,581,3,4,8,0,8,0,38,0,13
169,55,Non-Travel,444,Research & Development,2,Male,40,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,1,41148,1,3108,2,2,80,0,31,3,1,Medical,1,1074,3,4,7,6,2,0,11,0,9
170,29,Travel_Frequently,746,Sales,24,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,1,1,5119,5,5222,0,4,80,0,1,3,3,Technical Degree,1,1928,3,3,0,0,0,0,16,1,1
171,31,Travel_Rarely,688,Sales,7,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,1,4977,6,4816,4,3,80,1,10,3,3,Life Sciences,1,613,3,2,4,0,1,0,15,0,5
172,31,Travel_Rarely,525,Sales,6,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,Y,No,22,4,3,1,34598,0,3675,8,4,80,2,13,4,4,Medical,1,653,1,4,7,5,7,0,7,0,7
173,52,Non-Travel,585,Sales,29,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,Y,No,15,3,3,1,15396,0,4095,0,2,80,2,16,3,4,Life Sciences,1,2019,1,2,8,0,0,0,14,0,9
174,51,Travel_Rarely,770,Human Resources,5,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,1,1,23181,5,5390,90,2,80,1,33,2,3,Life Sciences,1,1352,3,3,9,0,10,0,9,0,33
175,33,Travel_Rarely,536,Sales,10,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,2,1,3272,5,3752,64,4,80,2,10,3,5,Marketing,1,1268,4,3,8,0,8,0,6,0,9
176,32,Travel_Rarely,824,Research & Development,5,Female,67,2,2,Research Scientist,2,Married,5878,15624,3,Y,No,12,3,4,1,34938,5,5768,1,1,80,1,12,2,2,Life Sciences,1,1555,4,3,1,2,5,0,12,0,7
177,48,Travel_Rarely,492,Sales,16,Female,96,3,2,Sales Executive,3,Divorced,6439,13693,8,Y,No,14,3,2,1,15412,4,3444,6,3,80,1,18,2,4,Life Sciences,1,1557,3,3,7,7,7,0,5,0,8
178,28,Travel_Rarely,1451,Research & Development,2,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,Y,No,17,3,5,1,28775,2,10157,12,1,80,0,6,2,1,Life Sciences,1,1136,1,1,3,0,4,0,21,0,5
179,39,Travel_Rarely,360,Research & Development,23,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,1,15043,3,2520,6,1,80,0,6,2,3,Medical,1,1310,3,3,2,0,3,0,3,1,5
180,33,Travel_Rarely,350,Sales,5,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Y,Yes,13,3,3,1,27119,2,2450,0,2,80,0,1,2,3,Marketing,1,485,4,3,0,0,0,0,10,1,1
181,24,Travel_Rarely,1206,Research & Development,17,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,3,1,42629,2,8442,1,2,80,2,5,6,1,Medical,1,1009,4,3,2,3,2,0,29,0,4
182,33,Travel_Rarely,461,Research & Development,13,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,2,1,40427,0,3227,4,1,80,0,5,4,1,Life Sciences,1,995,2,3,2,0,2,0,8,0,3
183,32,Travel_Rarely,1089,Research & Development,7,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,3,1,44941,5,7623,2,1,80,1,10,3,2,Life Sciences,1,1309,4,3,4,1,1,0,13,1,10
184,40,Travel_Frequently,580,Sales,5,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Y,Yes,21,4,3,1,27079,5,4060,78,3,80,1,20,2,4,Life Sciences,1,729,4,3,13,1,12,0,12,0,18
185,21,Travel_Frequently,251,Research & Development,10,Female,45,2,1,Laboratory Technician,,Single,2625,25308,1,Y,No,20,4,3,1,22334,1,1757,1,3,80,0,2,2,2,Life Sciences,1,1279,1,1,2,2,2,0,5,1,2
186,35,Travel_Rarely,619,Sales,1,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,1,26254,6,4333,11,3,80,0,,2,3,Marketing,1,600,2,3,9,6,9,0,7,0,11
187,27,Travel_Rarely,486,Research & Development,8,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,3,4,1,4582,3,3402,4,1,80,0,5,0,3,Medical,1,1647,2,3,2,0,2,0,5,0,3
188,39,Travel_Frequently,766,Sales,20,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,5,1,21325,5,5362,0,4,80,1,7,6,3,Life Sciences,1,1812,3,3,1,2,2,0,9,0,2
189,45,Non-Travel,805,Research & Development,4,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,Y,No,12,3,1,1,31472,6,5635,56,2,80,0,9,5,2,Life Sciences,1,972,3,2,7,0,8,0,14,0,9
190,40,Non-Travel,458,Research & Development,16,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,4,1,1989,6,3206,0,2,80,1,6,0,2,Life Sciences,1,1340,3,3,2,0,0,0,6,0,4
191,31,Travel_Rarely,192,Research & Development,2,Male,32,3,1,Research Scientist,4,Divorced,2695,7747,0,Y,Yes,18,3,1,1,5044,5,1344,1,2,80,1,3,2,4,Life Sciences,1,426,3,1,2,2,2,0,6,0,2
192,30,Travel_Rarely,1082,Sales,12,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,1,1,25509,2,7574,3,2,80,0,6,6,3,Technical Degree,1,533,2,3,4,4,4,0,13,0,5
193,30,Travel_Frequently,1012,Research & Development,5,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,1,1,31219,5,7084,12,2,80,1,10,3,4,Life Sciences,1,861,2,2,4,0,3,0,13,0,5
194,36,Travel_Frequently,469,Research & Development,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,5,1,762,0,3283,70,3,80,0,12,2,3,Technical Degree,1,1257,3,2,10,0,7,0,10,0,11
195,43,Travel_Frequently,775,Sales,15,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,Y,No,18,3,3,1,14213,3,5425,1,3,80,1,7,5,3,Life Sciences,1,754,4,3,2,2,2,0,16,0,2
196,27,Travel_Rarely,618,Research & Development,4,Female,76,3,1,Research Scientist,3,Single,2318,17808,1,Y,No,19,3,5,1,19762,6,4326,0,3,80,0,1,2,3,Life Sciences,1,933,2,3,1,0,0,0,8,0,1
197,36,Non-Travel,845,Sales,1,Female,45,3,2,Sales Executive,4,Single,6653,15276,4,Y,No,15,3,3,1,24581,1,5915,0,2,80,0,7,6,5,Medical,1,479,4,3,0,0,0,0,18,0,1
198,19,Travel_Rarely,419,Sales,21,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,Yes,13,3,2,1,32208,0,2933,0,2,80,0,1,3,3,Other,1,959,4,4,0,0,0,0,11,1,1
199,33,Non-Travel,1283,Sales,2,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,3,5,1,19620,5,8981,24,4,80,0,13,2,3,Marketing,1,1756,4,2,7,1,7,0,20,0,11
200,26,Travel_Rarely,482,Research & Development,1,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,5,1,26371,5,3374,0,3,80,1,1,3,2,Life Sciences,1,1893,2,2,0,1,0,0,5,0,1
201,34,Travel_Rarely,704,Sales,28,Female,95,2,2,Sales Executive,3,Married,6712,8978,1,Y,No,21,4,2,1,25261,5,4928,24,4,80,2,8,2,3,Marketing,1,2035,4,3,7,1,7,0,7,0,8
202,31,Travel_Rarely,182,Research & Development,8,Female,93,3,4,Research Director,2,Single,16422,8847,3,Y,No,11,3,4,1,27773,2,1274,0,3,80,0,9,3,5,Life Sciences,1,1430,1,4,2,1,0,0,1,0,3
203,29,Travel_Rarely,665,Research & Development,15,Male,60,3,1,Research Scientist,4,Single,2340,22673,1,Y,No,19,3,1,1,46164,6,4655,12,1,80,0,6,1,3,Life Sciences,1,346,3,3,5,1,5,0,11,0,6
204,42,Travel_Rarely,1059,Research & Development,9,Male,93,2,5,Manager,4,Single,19613,26362,8,Y,No,22,4,4,1,31645,6,7413,0,4,80,0,24,2,2,Other,1,1595,4,3,0,0,1,0,11,0,1
205,29,Non-Travel,746,Sales,2,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,Y,No,14,3,1,1,37547,2,5222,6,1,80,1,4,3,3,Life Sciences,1,469,4,2,3,0,2,0,12,0,4
206,29,Travel_Rarely,1086,Research & Development,7,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,1,1,30915,1,7602,9,3,80,3,8,5,1,Medical,1,912,1,3,3,0,3,0,17,0,4
207,24,Travel_Rarely,693,Sales,3,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,4,1,8010,0,4851,0,1,80,0,4,3,2,Life Sciences,1,720,1,3,2,2,0,0,10,1,2
208,26,Travel_Frequently,1096,Research & Development,6,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,5,1,33069,1,7672,6,1,80,1,8,3,3,Other,1,1918,3,3,7,7,7,0,17,0,7
209,28,Travel_Rarely,995,Research & Development,9,Female,77,3,1,Research Scientist,3,Divorced,2377,9834,5,Y,No,18,3,3,1,37469,3,6965,1,2,80,1,6,2,3,Medical,1,930,3,3,2,2,2,0,12,0,2
210,54,Travel_Frequently,1050,Research & Development,11,Female,87,3,4,Manager,4,Divorced,16032,24456,3,Y,No,20,4,3,1,24364,5,7350,54,1,80,1,26,2,4,Medical,1,1520,2,3,9,1,12,0,12,0,14
211,28,Travel_Rarely,329,Research & Development,24,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,5,1,22823,1,2303,0,3,80,3,1,3,3,Medical,1,1604,3,3,1,0,0,0,6,1,1
212,55,Travel_Rarely,478,Research & Development,2,Male,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,3,1,12463,2,3346,0,2,80,3,34,2,3,Medical,1,1770,3,3,0,0,0,0,7,0,1
213,39,Non-Travel,105,Research & Development,9,Male,87,3,5,Manager,4,Single,19431,15302,2,Y,No,13,3,2,1,28877,3,735,0,3,80,0,21,3,3,Life Sciences,1,2022,4,2,0,1,3,0,1,0,6
214,40,Travel_Rarely,1124,Sales,1,Male,57,1,2,Sales Executive,4,Married,7457,13273,2,Y,Yes,22,4,5,1,41078,3,7868,6,3,80,3,6,2,2,Medical,1,453,2,2,3,0,2,0,19,0,4
215,52,Travel_Rarely,956,Research & Development,6,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,1,1,27180,5,6692,11,2,80,2,18,3,2,Technical Degree,1,630,4,3,9,6,9,0,12,0,10
216,35,Travel_Rarely,,Research & Development,10,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,3,Y,Yes,16,3,2,1,32360,4,4690,8,3,80,0,10,4,4,Medical,1,1587,1,3,2,0,4,0,13,0,5
217,42,Travel_Rarely,932,Research & Development,1,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Y,Yes,13,3,2,1,38945,2,6524,6,4,80,1,8,4,2,Life Sciences,1,827,4,3,3,0,2,0,21,0,4
218,27,Travel_Frequently,294,Research & Development,10,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,Y,No,21,4,2,1,30617,1,2058,24,3,80,2,9,4,2,Life Sciences,1,733,4,2,7,1,7,0,9,0,9
219,49,Travel_Rarely,464,Research & Development,16,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Y,Yes,16,3,1,1,23766,4,3248,1,2,80,1,17,2,3,Medical,1,1674,4,2,2,2,2,0,6,0,2
220,42,Travel_Rarely,1147,Human Resources,10,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,1,8336,0,8029,63,3,80,1,21,5,3,Human Resources,1,1408,3,3,7,0,9,0,37,0,20
221,35,Travel_Rarely,660,Sales,7,Male,76,3,1,Sales Representative,3,Married,2404,16192,1,Y,No,13,3,1,1,38240,6,4620,0,1,80,1,1,3,1,Life Sciences,1,1492,4,3,0,0,0,0,8,0,1
222,39,Travel_Frequently,672,Research & Development,7,Male,54,2,5,Manager,4,Married,19272,21141,1,Y,No,15,3,4,1,34935,4,4704,1,1,80,1,21,2,2,Medical,1,444,3,3,9,13,3,0,12,0,21
223,27,Travel_Rarely,608,Research & Development,1,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,Y,No,11,3,3,1,4193,3,4256,49,4,80,0,9,3,2,Life Sciences,1,725,3,3,7,0,7,0,8,0,9
224,48,Travel_Rarely,530,Sales,29,Female,91,3,3,Manager,3,Married,12504,23978,3,Y,No,21,4,2,1,18510,3,3710,0,2,80,1,15,3,1,Medical,1,473,1,1,0,0,0,0,5,0,0
225,30,Travel_Rarely,1138,Research & Development,6,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,4,1,40755,0,7966,2,1,80,1,10,6,3,Technical Degree,1,1311,1,3,2,6,7,0,23,0,9
226,49,Travel_Rarely,271,Research & Development,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,Y,No,25,4,2,1,13400,5,1897,2,1,80,1,10,3,2,Medical,1,1509,3,3,2,1,2,0,6,0,3
227,35,Travel_Rarely,750,Research & Development,28,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,5,1,48944,1,5250,10,4,80,2,10,3,3,Life Sciences,1,1596,2,2,9,6,8,0,16,0,10
228,35,Travel_Rarely,802,Research & Development,10,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,Y,No,20,4,2,1,18715,3,5614,2,1,80,1,3,4,3,Other,1,1028,2,2,2,1,2,0,17,0,3
229,31,Travel_Rarely,741,Research & Development,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,2,1,4488,1,5187,6,4,80,1,6,2,4,Life Sciences,1,1721,2,4,2,0,3,0,10,0,5
230,37,Travel_Rarely,1107,Research & Development,14,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,5,1,22792,3,7749,9,3,80,1,18,2,3,Life Sciences,1,515,4,2,7,12,17,0,11,0,18
231,55,Travel_Rarely,436,Sales,2,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,Y,No,16,3,3,1,30797,4,3052,2,3,80,0,12,3,1,Medical,1,842,3,2,7,7,3,0,11,1,9
